0.093159	-0.182753	0	0	0
0.1946	    -0.186037	0	0	0
0.296041	-0.189321	0	0	0
0.397482	-0.192606	0	0	0
0.498923	-0.19589	0	0	0
0.600364	-0.199174	0	0	0
0.701805	-0.202458	0	0	0
0.803246	-0.205742	0	0	0
0.908152	-0.209062	0	0	0
1.013058	-0.212382	0	0	0
1.117964	-0.215703	0	0	0
1.22287   	-0.219023	0	0	0
1.327776	-0.222343	0	0	0
1.432682	-0.225663	0	0	0
1.537588	-0.228983	0	0	0
1.642493	-0.232303	0	0	0
1.747399	-0.235624	0	0	0
1.852305	-0.238944	0	0	0
1.957211	-0.242264	0	0	0
2.062117	-0.245584	0	0	0
2.167023	-0.248904	0	0	0
2.271929	-0.252225	0	0	0
2.376835	-0.255545	0	0	0
2.481741	-0.258865	0	0	0
2.582158	-0.261951	0	0	0
2.682575	-0.265037	0	0	0
2.782992	-0.268124	0	0	0
2.883409	-0.27121	0	0	0
2.983826	-0.274296	0	0	0
3.084243	-0.277382	0	0	0
3.18466	    -0.280469	0	0	0
3.289749	-0.282243	0	0	0
3.394838	-0.284018	0	0	0
3.499927	-0.285793	0	0	0
3.605016	-0.287567	0	0	0
3.710105	-0.289342	0	0	0
3.815194	-0.291117	0	0	0
3.920283	-0.292891	0	0	0
4.025372	-0.294666	0	0	0
4.130461	-0.296441	0	0	0
4.23555	    -0.298216	0	0	0
4.340639	-0.29999	0	0	0
4.445728	-0.301765	0	0	0
4.550817	-0.30354	0	0	0
4.655906	-0.305314	0	0	0
4.760995	-0.307089	0	0	0
4.861819	-0.307134	0	0	0
4.962644	-0.307178	0	0	0
5.063468	-0.307223	0	0	0
5.164293	-0.307268	0	0	0
5.265118	-0.307313	0	0	0
5.365942	-0.307357	0	0	0
5.466767	-0.307402	0	0	0
5.567591	-0.307447	0	0	0
5.668416	-0.307491	0	0	0
5.769241	-0.307536	0	0	0
5.870065	-0.307581	0	0	0
5.97089	    -0.307626	0	0	0
6.071714	-0.30767	0	0	0
6.172539	-0.307715	0	0	0
6.273364	-0.30776	0	0	0
6.374188	-0.307804	0	0	0
6.476545	-0.305784	0	0	0
6.578902	-0.303763	0	0	0
6.681259	-0.301743	0	0	0
6.783616	-0.299722	0	0	0
6.885972	-0.297702	0	0	0
6.988329	-0.295681	0	0	0
7.090686	-0.293661	0	0	0
7.193043	-0.29164	0	0	0
7.2954	    -0.289619	0	0	0
7.397757	-0.287599	0	0	0
7.500113	-0.285578	0	0	0
7.60247   	-0.283558	0	0	0
7.704827	-0.281537	0	0	0
7.807184	-0.279517	0	0	0
7.909541	-0.277496	0	0	0
8.011898	-0.275476	0	0	0
8.121816	-0.271228	0	0	0
8.231733	-0.266981	0	0	0
8.341651	-0.262734	0	0	0
8.451569	-0.258486	0	0	0
8.561487	-0.254239	0	0	0
8.671405	-0.249992	0	0	0
8.781323	-0.245744	0	0	0
8.891241	-0.241497	0	0	0
9.001159	-0.23725	0	0	0
9.104363	-0.230997	0	0	0
9.207568	-0.224745	0	0	0
9.310773	-0.218492	0	0	0
9.413978	-0.21224	0	0	0
9.517182	-0.205988	0	0	0
9.620387	-0.199735	0	0	0
9.723592	-0.193483	0	0	0
9.826797	-0.187231	0	0	0
9.930001	-0.180978	0	0	0
10.033206	-0.174726	0	0	0
10.136411	-0.168473	0	0	0
10.239616	-0.162221	0	0	0
10.34282	-0.155969	0	0	0
10.446025	-0.149716	0	0	0
10.54923	-0.143464	0	0	0
10.652435	-0.137212	0	0	0
10.762204	-0.127841	0	0	0
10.871974	-0.118471	0	0	0
10.981743	-0.109101	0	0	0
11.091513	-0.09973	0	0	0
11.201282	-0.09036	0	0	0
11.311052	-0.08099	0	0	0
11.420821	-0.071619	0	0	0
11.530591	-0.062249	0	0	0
11.640361	-0.052879	0	0	0
11.742439	-0.041253	0	0	0
11.844518	-0.029627	0	0	0
11.946596	-0.018001	0	0	0
12.048675	-0.006375	0	0	0
12.150753	0.005251	0	0	0
12.252832	0.016877	0	0	0
12.35491	0.028503	0	0	0
12.456989	0.040129	0	0	0
12.559067	0.051755	0	0	0
12.661146	0.063381	0	0	0
12.763224	0.075007	0	0	0
12.865303	0.086633	0	0	0
12.967381	0.098259	0	0	0
13.06946	0.109885	0	0	0
13.171538	0.121511	0	0	0
13.273617	0.133137	0	0	0
13.381342	0.148412	0	0	0
13.489066	0.163687	0	0	0
13.596791	0.178962	0	0	0
13.704516	0.194237	0	0	0
13.812241	0.209512	0	0	0
13.919966	0.224787	0	0	0
14.019439	0.242051	0	0	0
14.118913	0.259316	0	0	0
14.218387	0.27658	    0	0	0
14.317861	0.293845	0	0	0
14.417335	0.311109	0	0	0
14.516809	0.328373	0	0	0
14.616282	0.345638	0	0	0
14.715756	0.362902	0	0	0
14.81523	0.380167	0	0	0
14.914704	0.397431	0	0	0
15.014178	0.414696	0	0	0
15.113652	0.43196	    0	0	0
15.213125	0.449224	0	0	0
15.312599	0.466489	0	0	0
15.412073	0.483753	0	0	0
15.511547	0.501018	0	0	0
15.615687	0.522773	0	0	0
15.719828	0.544529	0	0	0
15.823969	0.566285	0	0	0
15.928109	0.58804  	0	0	0
16.03225	0.609796	0	0	0
16.136391	0.631551	0	0	0
16.238105	0.656913	0	0	0
16.33982	0.682275	0	0	0
16.441535	0.707638	0	0	0
16.54325	0.733	    0	0	0
16.644965	0.758362	0	0	0
16.74668	0.783724	0	0	0
16.848394	0.809086	0	0	0
16.950109	0.834448	0	0	0
17.051824	0.85981	    0	0	0
17.153539	0.885172	0	0	0
17.255254	0.910534	0	0	0
17.356969	0.935896	0	0	0
17.458683	0.961258	0	0	0
17.560398	0.98662  	0	0	0
17.662113	1.011982	0	0	0
17.761486	1.040588	0	0	0
17.860859	1.069194	0	0	0
17.960231	1.0978	    0	0	0
18.0569	    1.129859	0	0	0
18.153568	1.161917	0	0	0
18.250237	1.193976	0	0	0
18.346905	1.226034	0	0	0
18.443574	1.258093	0	0	0
18.540242	1.290151	0	0	0
18.636911	1.32221	    0	0	0
18.733579	1.354268	0	0	0
18.830248	1.386327	0	0	0
18.926916	1.418385	0	0	0
19.023584	1.450444	0	0	0
19.120253	1.482502	0	0	0
19.216921	1.51456 	0	0	0
19.31359	1.546619	0	0	0
19.410258	1.578677	0	0	0
19.503992	1.614322	0	0	0
19.597725	1.649967	0	0	0
19.691459	1.685611	0	0	0
19.794487	1.728529	0	0	0
19.897514	1.771447	0	0	0
20.000542	1.814366	0	0	0
20.10357	1.857284	0	0	0
20.206598	1.900202	0	0	0
